"parameter_set_id","description","strategy","mean_estimated_rate","mean_true_rate","mean_bias","mean_bias_percent","lower_ci_mean_bias","upper_ci_mean_bias","lower_ci_mean_bias_percent","upper_ci_mean_bias_percent","monitoring_param_set","p_monitor","bias_v","bias_factor","p_sets_select","spp_param_set","species","V","mu_trips","theta_trips","mu_sets","theta_sets","beta_0","sigma_x","sigma_z","theta"
32,"Vessel bias 20%","sets",1.55593122600592,1.55381756335456,0.00211366265136337,0.106201271560089,-0.131688529413319,0.156712635340428,-8.53386292930864,9.01672499715209,5,0.2,-2,0,1,4,"Bycatch species ",50,10,1.13,26,1.8,0.08,0.55,0.65,0.42
32,"Vessel bias 20%","trips",1.55987890011111,1.55381756335456,0.0060613367565467,0.449766369441458,-0.346917177035528,0.410732794429837,-21.9679164052345,25.5071679582852,5,0.2,-2,0,1,4,"Bycatch species ",50,10,1.13,26,1.8,0.08,0.55,0.65,0.42
32,"Vessel bias 20%","vessels",1.03452242553543,1.55381756335456,-0.519295137819134,-33.0212426637189,-1.02680282682975,0.00687216985024337,-58.8882818012182,0.455829825405803,5,0.2,-2,0,1,4,"Bycatch species ",50,10,1.13,26,1.8,0.08,0.55,0.65,0.42
33,"Trip bias 20%","sets",1.55201927501158,1.55498568821031,-0.00296641319873067,-0.163746363069709,-0.143768575905293,0.152326043924091,-8.69948761401296,9.43365173431066,6,0.2,0,-2,1,4,"Bycatch species ",50,10,1.13,26,1.8,0.08,0.55,0.65,0.42
33,"Trip bias 20%","trips",0.909217914119541,1.55498568821031,-0.645767774090772,-41.4287803576716,-0.945219308819878,-0.379717991257137,-53.1573244682849,-26.9345245032156,6,0.2,0,-2,1,4,"Bycatch species ",50,10,1.13,26,1.8,0.08,0.55,0.65,0.42
33,"Trip bias 20%","vessels",1.55729816039522,1.55498568821031,0.00231247218491227,0.223638488384441,-0.732396357070818,0.994301374938544,-43.5932740816626,61.0125949944775,6,0.2,0,-2,1,4,"Bycatch species ",50,10,1.13,26,1.8,0.08,0.55,0.65,0.42
34,"Baseline - sub-sample sets","sets",1.55191541719773,1.5587015664984,-0.00678614930066735,-0.503536453633704,-0.247955800789025,0.302506428527761,-16.1401437866404,18.3405751164629,7,0.3,0,0,0.2,4,"Bycatch species ",50,10,1.13,26,1.8,0.08,0.55,0.65,0.42
34,"Baseline - sub-sample sets","trips",1.54888874459636,1.5587015664984,-0.00981282190203697,-0.58396167685749,-0.381752582795129,0.400378481052297,-22.111596537849,25.125025300861,7,0.3,0,0,0.2,4,"Bycatch species ",50,10,1.13,26,1.8,0.08,0.55,0.65,0.42
34,"Baseline - sub-sample sets","vessels",1.56981586239145,1.5587015664984,0.0111142958930491,0.569222765591223,-0.605244050234821,0.79067429140357,-36.3030535468828,46.9754002285994,7,0.3,0,0,0.2,4,"Bycatch species ",50,10,1.13,26,1.8,0.08,0.55,0.65,0.42
35,"Vessel bias - sub-sample sets","sets",1.55480164103996,1.55793248713738,-0.00313084609741417,-0.191642262770137,-0.280136236559749,0.283762081178352,-17.2867243469476,18.2154680749448,8,0.3,-2,0,0.2,4,"Bycatch species ",50,10,1.13,26,1.8,0.08,0.55,0.65,0.42
35,"Vessel bias - sub-sample sets","trips",1.55386157632402,1.55793248713738,-0.00407091081335656,-0.250942764065976,-0.328863284305124,0.407875238928539,-21.2288613857272,26.2800839744203,8,0.3,-2,0,0.2,4,"Bycatch species ",50,10,1.13,26,1.8,0.08,0.55,0.65,0.42
35,"Vessel bias - sub-sample sets","vessels",1.09073160597065,1.55793248713738,-0.467200881166727,-29.4568506458206,-1.00405444769879,-0.00436853886504168,-57.0916994426597,-0.229012770569362,8,0.3,-2,0,0.2,4,"Bycatch species ",50,10,1.13,26,1.8,0.08,0.55,0.65,0.42
36,"Trip bias - sub-sample sets","sets",1.55119907762103,1.5581729562787,-0.00697387865766766,-0.451732498622163,-0.271358514865944,0.267190088090384,-16.3640434179373,17.6244114513898,9,0.3,0,-2,0.2,4,"Bycatch species ",50,10,1.13,26,1.8,0.08,0.55,0.65,0.42
36,"Trip bias - sub-sample sets","trips",0.972352469584875,1.5581729562787,-0.585820486693826,-37.4757235655956,-0.893187429041899,-0.307329491191888,-50.5815916166224,-22.1696956898932,9,0.3,0,-2,0.2,4,"Bycatch species ",50,10,1.13,26,1.8,0.08,0.55,0.65,0.42
36,"Trip bias - sub-sample sets","vessels",1.55903243264389,1.5581729562787,0.000859476365189017,0.123359754762064,-0.632990666875482,0.845002820685047,-37.4052088695036,53.6127958877428,9,0.3,0,-2,0.2,4,"Bycatch species ",50,10,1.13,26,1.8,0.08,0.55,0.65,0.42
37,"Baseline","sets",1.44942529963673,1.4490241660601,0.000401133576624262,0.0028325635340094,-0.100682739094262,0.0986724849899008,-6.53937254315383,6.75517244053722,1,0.3,0,0,1,5,"Rare bycatch species",50,10,1.13,26,1.8,0.008,0.55,0.65,0.42
37,"Baseline","trips",1.44971864926858,1.4490241660601,0.000694483208471851,0.0219118712104373,-0.268820921781344,0.276758375025836,-17.9050181997961,19.3406349941738,1,0.3,0,0,1,5,"Rare bycatch species",50,10,1.13,26,1.8,0.008,0.55,0.65,0.42
37,"Baseline","vessels",1.4703808496969,1.4490241660601,0.0213566836367954,1.48531103403573,-0.502783630826904,0.758804164604643,-33.652733710994,49.9043134429473,1,0.3,0,0,1,5,"Rare bycatch species",50,10,1.13,26,1.8,0.008,0.55,0.65,0.42
38,"Vessel bias","sets",1.44689771134403,1.44647649808255,0.000421213261477044,0.0237148859409406,-0.095194072615514,0.0900013255341866,-6.58418040328431,6.57066635483588,2,0.3,-2,0,1,5,"Rare bycatch species",50,10,1.13,26,1.8,0.008,0.55,0.65,0.42
38,"Vessel bias","trips",1.44663605765972,1.44647649808255,0.000159559577171202,-0.0387841272237671,-0.251250747552074,0.293646265031521,-17.0729658372445,19.686084423431,2,0.3,-2,0,1,5,"Rare bycatch species",50,10,1.13,26,1.8,0.008,0.55,0.65,0.42
38,"Vessel bias","vessels",1.01144819443953,1.44647649808255,-0.435028303643016,-29.6196374879659,-0.880336626302576,-0.0122288415302193,-53.9123896620624,-0.813022389732759,2,0.3,-2,0,1,5,"Rare bycatch species",50,10,1.13,26,1.8,0.008,0.55,0.65,0.42
39,"Trip bias","sets",1.44645028969298,1.44553917647643,0.000911113216551766,0.0562432599555317,-0.0982370808076276,0.105247814211036,-6.56442370077251,6.9674836623877,3,0.3,0,-2,1,5,"Rare bycatch species",50,10,1.13,26,1.8,0.008,0.55,0.65,0.42
39,"Trip bias","trips",0.899182582737545,1.44553917647643,-0.546356593738886,-37.6889825651896,-0.816447474962268,-0.346524368074549,-48.596267213535,-26.600772390054,3,0.3,0,-2,1,5,"Rare bycatch species",50,10,1.13,26,1.8,0.008,0.55,0.65,0.42
39,"Trip bias","vessels",1.43839269076641,1.44553917647643,-0.00714648571002362,-0.404976533523741,-0.539659619011932,0.618221735991778,-35.7501238147928,41.0293530357375,3,0.3,0,-2,1,5,"Rare bycatch species",50,10,1.13,26,1.8,0.008,0.55,0.65,0.42
40,"Baseline 20%","sets",1.44611366265732,1.45037197512954,-0.00425831247222081,-0.287424843671186,-0.12721606434398,0.124338444548896,-8.66632888780713,8.52440048425554,4,0.2,0,0,1,5,"Rare bycatch species",50,10,1.13,26,1.8,0.008,0.55,0.65,0.42
40,"Baseline 20%","trips",1.45390269935546,1.45037197512954,0.00353072422591904,0.312129264347702,-0.321013646839856,0.397799389231639,-20.5184398263868,26.2712413711043,4,0.2,0,0,1,5,"Rare bycatch species",50,10,1.13,26,1.8,0.008,0.55,0.65,0.42
40,"Baseline 20%","vessels",1.44446841120495,1.45037197512954,-0.0059035639245932,-0.234364267500008,-0.704756730240825,0.815165119388768,-46.1333360406441,53.9161483765751,4,0.2,0,0,1,5,"Rare bycatch species",50,10,1.13,26,1.8,0.008,0.55,0.65,0.42
41,"Vessel bias 20%","sets",1.44857758515298,1.44596665443892,0.00261093071406284,0.1689037599693,-0.124741893513276,0.142720453725966,-8.50435661942917,9.78706727415107,5,0.2,-2,0,1,5,"Rare bycatch species",50,10,1.13,26,1.8,0.008,0.55,0.65,0.42
41,"Vessel bias 20%","trips",1.44874765620689,1.44596665443892,0.00278100176797147,0.14695084309052,-0.324758625950053,0.392167898979174,-22.0953433241603,25.012301402751,5,0.2,-2,0,1,5,"Rare bycatch species",50,10,1.13,26,1.8,0.008,0.55,0.65,0.42
41,"Vessel bias 20%","vessels",0.973338741997687,1.44596665443892,-0.472627912441233,-32.260637622586,-0.954819545226763,-0.00754535883978619,-58.4065938773553,-0.569226310166155,5,0.2,-2,0,1,5,"Rare bycatch species",50,10,1.13,26,1.8,0.008,0.55,0.65,0.42
42,"Trip bias 20%","sets",1.4406846504189,1.44275537047214,-0.0020707200532347,-0.154276574952427,-0.123686824234567,0.124700546764519,-8.51164571364082,8.96518996511233,6,0.2,0,-2,1,5,"Rare bycatch species",50,10,1.13,26,1.8,0.008,0.55,0.65,0.42
42,"Trip bias 20%","trips",0.841345080848355,1.44275537047214,-0.601410289623784,-41.6008859622354,-0.866695848153591,-0.372619332336842,-53.2802661222123,-27.6052752962346,6,0.2,0,-2,1,5,"Rare bycatch species",50,10,1.13,26,1.8,0.008,0.55,0.65,0.42
42,"Trip bias 20%","vessels",1.45314460432838,1.44275537047214,0.0103892338562373,0.636182437749343,-0.634474629410129,0.915440570994092,-42.1792009169127,58.0624263729944,6,0.2,0,-2,1,5,"Rare bycatch species",50,10,1.13,26,1.8,0.008,0.55,0.65,0.42
43,"Baseline - sub-sample sets","sets",1.45443074715692,1.45618367764615,-0.00175293048922454,-0.132099841870984,-0.243603521910544,0.273958882262906,-16.4075265605322,18.0718707470496,7,0.3,0,0,0.2,5,"Rare bycatch species",50,10,1.13,26,1.8,0.008,0.55,0.65,0.42
43,"Baseline - sub-sample sets","trips",1.45930186454303,1.45618367764615,0.00311818689688769,0.281052507300901,-0.330138717983919,0.363764131973871,-20.1328475711517,24.936842254852,7,0.3,0,0,0.2,5,"Rare bycatch species",50,10,1.13,26,1.8,0.008,0.55,0.65,0.42
43,"Baseline - sub-sample sets","vessels",1.4366061539969,1.45618367764615,-0.0195775236492435,-1.14987783073279,-0.586022156911906,0.663722042614197,-38.3709448205332,44.99235487912,7,0.3,0,0,0.2,5,"Rare bycatch species",50,10,1.13,26,1.8,0.008,0.55,0.65,0.42
44,"Vessel bias - sub-sample sets","sets",1.43751722407457,1.43902594024962,-0.00150871617505255,-0.102366963228108,-0.225395895406564,0.271167707228307,-15.1924565502273,18.2350227807623,8,0.3,-2,0,0.2,5,"Rare bycatch species",50,10,1.13,26,1.8,0.008,0.55,0.65,0.42
44,"Vessel bias - sub-sample sets","trips",1.43355416277918,1.43902594024962,-0.00547177747043585,-0.357339573752831,-0.352831461134876,0.339087316362607,-22.9436289905641,23.9767121326965,8,0.3,-2,0,0.2,5,"Rare bycatch species",50,10,1.13,26,1.8,0.008,0.55,0.65,0.42
44,"Vessel bias - sub-sample sets","vessels",1.00740966016082,1.43902594024962,-0.431616280088801,-29.5286997632081,-0.873412364865089,-0.00606709484707774,-54.1313564034715,-0.445965543022523,8,0.3,-2,0,0.2,5,"Rare bycatch species",50,10,1.13,26,1.8,0.008,0.55,0.65,0.42
45,"Trip bias - sub-sample sets","sets",1.4475159822323,1.4496873057757,-0.00217132354340034,-0.1449438676335,-0.225086948471701,0.281307726369139,-15.1451980308731,18.5221694813399,9,0.3,0,-2,0.2,5,"Rare bycatch species",50,10,1.13,26,1.8,0.008,0.55,0.65,0.42
45,"Trip bias - sub-sample sets","trips",0.897469011322365,1.4496873057757,-0.552218294453339,-37.9754121269179,-0.826905151981537,-0.318448175105615,-51.0776913429558,-23.1100080500215,9,0.3,0,-2,0.2,5,"Rare bycatch species",50,10,1.13,26,1.8,0.008,0.55,0.65,0.42
45,"Trip bias - sub-sample sets","vessels",1.44869017635046,1.4496873057757,-0.000997129425246339,0.0469859988857091,-0.610383670379607,0.718282583708242,-39.6596590087771,49.8479802417112,9,0.3,0,-2,0.2,5,"Rare bycatch species",50,10,1.13,26,1.8,0.008,0.55,0.65,0.42
