"parameter_set_id","description","strategy","mean_estimated_rate","mean_true_rate","mean_bias","mean_bias_percent","lower_ci_mean_bias","upper_ci_mean_bias","lower_ci_mean_bias_percent","upper_ci_mean_bias_percent","monitoring_param_set","p_monitor","bias_v","bias_factor","p_sets_select","spp_param_set","species","V","mu_trips","theta_trips","mu_sets","theta_sets","beta_0","sigma_x","sigma_z","theta"
18,"Trip bias 75%","trips",5.40044323329945,9.523628961399,-4.12318572809955,-43.0301156854054,-7.33114400687566,-2.16875068897662,-57.3486877803159,-26.3808367462217,9,0.2,0,-2,0.75,2,"Market species + high vessel variance",50,10,1.13,26,1.8,1.7,0.82,0.67,0.42
18,"Trip bias 75%","vessels",9.55742177018374,9.523628961399,0.0337928087847327,0.441686371732996,-6.00515579033361,8.57979837744287,-55.2724603668887,83.3607118880935,9,0.2,0,-2,0.75,2,"Market species + high vessel variance",50,10,1.13,26,1.8,1.7,0.82,0.67,0.42
19,"Baseline","sets",13.8888641059611,13.872595959234,0.0162681467271649,0.0731960638593089,-2.08593648421564,2.20376457732735,-13.5048375549409,14.6653296988515,1,1,0,0,0.2,3,"Market species + high trip variance",50,10,1.13,26,1.8,1.7,0.41,1.3,0.42
19,"Baseline","trips",13.8675906492897,13.872595959234,-0.00500530994423386,-0.0294303956029986,-1.78242868882631,1.92088998431572,-12.7838892405786,13.3897096375947,1,1,0,0,0.2,3,"Market species + high trip variance",50,10,1.13,26,1.8,1.7,0.41,1.3,0.42
19,"Baseline","vessels",13.9206207025171,13.872595959234,0.0480247432831224,0.350261432904807,-2.04741680575342,2.14016889083281,-13.7672619524935,14.7819250407247,1,1,0,0,0.2,3,"Market species + high trip variance",50,10,1.13,26,1.8,1.7,0.41,1.3,0.42
20,"Vessel bias","sets",13.8674808316434,13.9234797493948,-0.0559989177514126,-0.378455891639629,-2.25433723769219,2.19841576661713,-14.4828378855555,14.2070218470892,2,1,-2,0,0.2,3,"Market species + high trip variance",50,10,1.13,26,1.8,1.7,0.41,1.3,0.42
20,"Vessel bias","trips",13.9376061163851,13.9234797493948,0.0141263669902425,0.113297092540088,-1.84884833003803,1.9161544161769,-11.9349804203963,13.3971525441402,2,1,-2,0,0.2,3,"Market species + high trip variance",50,10,1.13,26,1.8,1.7,0.41,1.3,0.42
20,"Vessel bias","vessels",13.9196936509974,13.9234797493948,-0.00378609839741313,-0.0631283983514638,-1.94899535825772,2.18899153049732,-13.2878640853922,15.103093189423,2,1,-2,0,0.2,3,"Market species + high trip variance",50,10,1.13,26,1.8,1.7,0.41,1.3,0.42
21,"Trip bias","sets",13.6844236958271,13.7260735807036,-0.0416498848764634,-0.322650907747006,-2.06706874703033,2.03029478140702,-14.7517293365467,16.0084775090114,3,1,0,-2,0.2,3,"Market species + high trip variance",50,10,1.13,26,1.8,1.7,0.41,1.3,0.42
21,"Trip bias","trips",13.7068711159559,13.7260735807036,-0.0192024647477233,-0.0270037355462954,-1.74745509390202,1.98455478249915,-11.8847108421034,13.8801995863139,3,1,0,-2,0.2,3,"Market species + high trip variance",50,10,1.13,26,1.8,1.7,0.41,1.3,0.42
21,"Trip bias","vessels",13.6864342716936,13.7260735807036,-0.0396393090100341,-0.221142732524442,-2.14623458565111,2.23561410212033,-14.703126748118,14.8657806030243,3,1,0,-2,0.2,3,"Market species + high trip variance",50,10,1.13,26,1.8,1.7,0.41,1.3,0.42
22,"Baseline 20%","sets",13.8619414652247,13.8827262682564,-0.0207848030316952,-0.146484884350036,-4.17425719559572,5.75543840596316,-28.8870209579719,41.8190822647317,4,0.2,0,0,0.2,3,"Market species + high trip variance",50,10,1.13,26,1.8,1.7,0.41,1.3,0.42
22,"Baseline 20%","trips",13.810175681769,13.8827262682564,-0.0725505864873957,-0.806713600049671,-6.20855288104611,9.15709154706567,-40.5006041487957,63.3024644320208,4,0.2,0,0,0.2,3,"Market species + high trip variance",50,10,1.13,26,1.8,1.7,0.41,1.3,0.42
22,"Baseline 20%","vessels",14.060136285919,13.8827262682564,0.177410017662629,1.60284514576037,-8.16787709728213,12.8591017705371,-52.5831760692125,85.6709445014861,4,0.2,0,0,0.2,3,"Market species + high trip variance",50,10,1.13,26,1.8,1.7,0.41,1.3,0.42
23,"Vessel bias 20%","sets",14.1236151735231,13.9013402401218,0.22227493340137,1.30632960085152,-4.39738617151408,5.76034239482675,-29.3161296760556,40.8482080950451,5,0.2,-2,0,0.2,3,"Market species + high trip variance",50,10,1.13,26,1.8,1.7,0.41,1.3,0.42
23,"Vessel bias 20%","trips",14.0441477910997,13.9013402401218,0.142807550977964,1.2923025661747,-6.62716361110619,9.95395449139898,-41.9791047257647,69.0755173262625,5,0.2,-2,0,0.2,3,"Market species + high trip variance",50,10,1.13,26,1.8,1.7,0.41,1.3,0.42
23,"Vessel bias 20%","vessels",10.7638343504604,13.9013402401218,-3.13750588966139,-21.9911166571331,-10.0418295010831,5.19925131520016,-62.6584473778884,39.6347651976479,5,0.2,-2,0,0.2,3,"Market species + high trip variance",50,10,1.13,26,1.8,1.7,0.41,1.3,0.42
24,"Trip bias 20%","sets",13.9454326675532,13.8300952681848,0.115337399368416,0.805889681764362,-4.39729729776567,6.22051576446153,-29.0083938707366,42.431818125429,6,0.2,0,-2,0.2,3,"Market species + high trip variance",50,10,1.13,26,1.8,1.7,0.41,1.3,0.42
24,"Trip bias 20%","trips",2.76686862931909,13.8300952681848,-11.0632266388657,-79.6857914650805,-15.7752899883717,-7.80960726562059,-86.314533657132,-70.7520017604197,6,0.2,0,-2,0.2,3,"Market species + high trip variance",50,10,1.13,26,1.8,1.7,0.41,1.3,0.42
24,"Trip bias 20%","vessels",14.1126541818651,13.8300952681848,0.282558913680343,1.60266891626599,-7.76254139360791,13.2016269266957,-51.4339847675306,88.5695091061203,6,0.2,0,-2,0.2,3,"Market species + high trip variance",50,10,1.13,26,1.8,1.7,0.41,1.3,0.42
25,"Baseline 75%","sets",13.8347691125297,13.876541221024,-0.0417721084943001,-0.217532999318215,-2.56106475413827,2.75040200883319,-17.5044150821897,19.041100226632,7,0.2,0,0,0.75,3,"Market species + high trip variance",50,10,1.13,26,1.8,1.7,0.41,1.3,0.42
25,"Baseline 75%","trips",13.6994454914165,13.876541221024,-0.177095729607475,-1.13356504306631,-6.01332833501465,8.15069089907777,-38.3453310463817,54.6382588767953,7,0.2,0,0,0.75,3,"Market species + high trip variance",50,10,1.13,26,1.8,1.7,0.41,1.3,0.42
25,"Baseline 75%","vessels",14.2522950633907,13.876541221024,0.37575384236668,2.42919806314946,-7.60187008297245,13.1169314530387,-47.8529838265578,86.1621396390387,7,0.2,0,0,0.75,3,"Market species + high trip variance",50,10,1.13,26,1.8,1.7,0.41,1.3,0.42
26,"Vessel bias 75%","sets",13.8179403022453,13.7414175661836,0.0765227360617462,0.56185041120922,-2.27122510176424,2.813226609706,-15.2062663341127,18.4776706167596,8,0.2,-2,0,0.75,3,"Market species + high trip variance",50,10,1.13,26,1.8,1.7,0.41,1.3,0.42
26,"Vessel bias 75%","trips",13.9521242656147,13.7414175661836,0.210706699431181,1.32559269404213,-6.14508670267672,8.36043692081762,-41.6743405897653,58.819165248584,8,0.2,-2,0,0.75,3,"Market species + high trip variance",50,10,1.13,26,1.8,1.7,0.41,1.3,0.42
26,"Vessel bias 75%","vessels",10.7418109167193,13.7414175661836,-2.99960664946424,-21.5211877268241,-9.45692564829521,3.7776847090806,-58.7539451042142,26.2522828569411,8,0.2,-2,0,0.75,3,"Market species + high trip variance",50,10,1.13,26,1.8,1.7,0.41,1.3,0.42
27,"Trip bias 75%","sets",13.953248104649,13.9191171541823,0.0341309504667371,0.251809793911054,-2.49030449019908,2.79546167155573,-16.9562995906454,19.8967101520322,9,0.2,0,-2,0.75,3,"Market species + high trip variance",50,10,1.13,26,1.8,1.7,0.41,1.3,0.42
27,"Trip bias 75%","trips",2.7774811671539,13.9191171541823,-11.1416359870284,-79.708781860979,-15.9606228464563,-7.792588866391,-86.2229827686588,-71.8000386115215,9,0.2,0,-2,0.75,3,"Market species + high trip variance",50,10,1.13,26,1.8,1.7,0.41,1.3,0.42
27,"Trip bias 75%","vessels",14.0128627744365,13.9191171541823,0.0937456202542398,0.354311169409674,-7.22599680276277,11.945592822746,-48.4290894446602,75.7666806614846,9,0.2,0,-2,0.75,3,"Market species + high trip variance",50,10,1.13,26,1.8,1.7,0.41,1.3,0.42
28,"Baseline","sets",0.116160217815647,0.115673557140266,0.000486660675380463,0.410427977294468,-0.0150577737515043,0.0159418073967088,-12.8673518297529,13.9044940153936,1,1,0,0,0.2,4,"Bycatch species ",50,10,1.13,26,1.8,-2.52,0.55,0.65,0.42
28,"Baseline","trips",0.116052328031814,0.115673557140266,0.00037877089154815,0.357162827241476,-0.0145377680476777,0.015666648551515,-12.4852538164862,13.5508429570173,1,1,0,0,0.2,4,"Bycatch species ",50,10,1.13,26,1.8,-2.52,0.55,0.65,0.42
28,"Baseline","vessels",0.115773515441603,0.115673557140266,9.99583013368092e-05,0.084227564060126,-0.015394316693024,0.0153968041550838,-12.3970791619357,12.8693857149581,1,1,0,0,0.2,4,"Bycatch species ",50,10,1.13,26,1.8,-2.52,0.55,0.65,0.42
29,"Vessel bias","sets",0.116195967919815,0.115904147570957,0.000291820348857672,0.249889396370401,-0.0147172452845807,0.0153582529346786,-12.5779204935579,13.0346454062364,2,1,-2,0,0.2,4,"Bycatch species ",50,10,1.13,26,1.8,-2.52,0.55,0.65,0.42
29,"Vessel bias","trips",0.115526545984763,0.115904147570957,-0.000377601586194168,-0.338472053046338,-0.0154370562726066,0.0150587754325544,-12.832208603161,13.4428374197942,2,1,-2,0,0.2,4,"Bycatch species ",50,10,1.13,26,1.8,-2.52,0.55,0.65,0.42
29,"Vessel bias","vessels",0.115915771706898,0.115904147570957,1.16241359407075e-05,-0.00864755108547466,-0.0146120038225746,0.0157366294965507,-12.5603953284359,13.2762305914003,2,1,-2,0,0.2,4,"Bycatch species ",50,10,1.13,26,1.8,-2.52,0.55,0.65,0.42
30,"Trip bias","sets",0.115867758305431,0.115780547864112,8.72104413192297e-05,0.0454767972669743,-0.0148150975496592,0.0152294630970746,-12.6001568973747,13.3064293358503,3,1,0,-2,0.2,4,"Bycatch species ",50,10,1.13,26,1.8,-2.52,0.55,0.65,0.42
30,"Trip bias","trips",0.115877675900806,0.115780547864112,9.71280366937442e-05,0.0192539375827758,-0.0139154696731594,0.014021047590397,-12.2211060448632,12.6502960940469,3,1,0,-2,0.2,4,"Bycatch species ",50,10,1.13,26,1.8,-2.52,0.55,0.65,0.42
30,"Trip bias","vessels",0.115745862278246,0.115780547864112,-3.46855858660569e-05,-0.0307911958471926,-0.0144818335034589,0.015677961269088,-12.6141136056255,13.3910137259231,3,1,0,-2,0.2,4,"Bycatch species ",50,10,1.13,26,1.8,-2.52,0.55,0.65,0.42
31,"Baseline 20%","sets",0.116630529834226,0.115673185657974,0.000957344176251832,0.87083677701604,-0.033419614030901,0.0427713466188084,-27.2843268625959,36.6114209869575,4,0.2,0,0,0.2,4,"Bycatch species ",50,10,1.13,26,1.8,-2.52,0.55,0.65,0.42
31,"Baseline 20%","trips",0.115895398041716,0.115673185657974,0.000222212383741892,0.0535501169382677,-0.0413669071762123,0.0491519625714014,-36.3895846234472,41.2923179716688,4,0.2,0,0,0.2,4,"Bycatch species ",50,10,1.13,26,1.8,-2.52,0.55,0.65,0.42
31,"Baseline 20%","vessels",0.114962009614321,0.115673185657974,-0.000711176043652895,-0.416249200623548,-0.0605462033613188,0.0818055803363251,-49.8676410383859,69.3237338788316,4,0.2,0,0,0.2,4,"Bycatch species ",50,10,1.13,26,1.8,-2.52,0.55,0.65,0.42
32,"Vessel bias 20%","sets",0.11457124838123,0.115583445847976,-0.00101219746674595,-0.832086019801563,-0.0352232644077959,0.0365951567233029,-29.7535647049351,32.5947802397427,5,0.2,-2,0,0.2,4,"Bycatch species ",50,10,1.13,26,1.8,-2.52,0.55,0.65,0.42
32,"Vessel bias 20%","trips",0.114947447608473,0.115583445847976,-0.000635998239502513,-0.832845616891015,-0.0380831343803117,0.0492526220991066,-33.8124566897588,42.445538922523,5,0.2,-2,0,0.2,4,"Bycatch species ",50,10,1.13,26,1.8,-2.52,0.55,0.65,0.42
32,"Vessel bias 20%","vessels",0.0759339845467064,0.115583445847976,-0.0396494613012691,-33.9267951794059,-0.0874146751423689,0.00549901159867972,-67.0589637710667,4.73489516566874,5,0.2,-2,0,0.2,4,"Bycatch species ",50,10,1.13,26,1.8,-2.52,0.55,0.65,0.42
